CaseNbr	Category	latitude	longitude	time
1302962	SERVICE	34.025646	-118.296234	735452.381944
1302966	PROPERTY	34.064830	-118.194347	735451.250000
1302968	PROPERTY	34.062935	-118.201393	735452.770833
1302977	PROPERTY	34.020289	-118.290330	735453.875000
1303025	PROPERTY	34.020289	-118.290330	735458.708333
1303029	SERVICE	0.000000	-0.000000	735459.327778
1303064	SERVICE	34.026464	-118.272282	735462.400694
1303067	CRIMINAL THREATS	34.019183	-118.288847	735461.579861
1303068	PROPERTY	34.026672	-118.284165	735462.729167
1303075	PROPERTY	34.020289	-118.290330	735463.489583
1303117	KIDNAPPING	34.020598	-118.286592	735466.625000
1303127	PROPERTY	34.022083	-118.281584	735467.604167
1303133	EH&S	34.025683	-118.281655	735467.986111
1303143	EH&S	34.019122	-118.290751	735468.961806
1303163	EH&S	34.025683	-118.281655	735469.977778
1303175	PROPERTY	34.027490	-118.288680	735468.666667
1303210	PROPERTY	34.020289	-118.290330	735472.416667
1303217	EH&S	34.019698	-118.282058	735472.930556
1303223	PROPERTY	34.019742	-118.277213	735472.864583
1303275	PROPERTY	34.025683	-118.281655	735476.104167
1303277	CRIMINAL THREATS	34.063067	-118.204029	735475.687500
1303297	EH&S	34.019351	-118.282112	735477.598611
1303298	OBSCENE ACTIVITY	34.032928	-118.276850	735463.750000
1303318	THEFT-FRAUD	34.024037	-118.284208	735479.049306
1303426	EH&S	34.019274	-118.290295	735484.791667
1303432	EH&S	34.021124	-118.280948	735484.966667
1303436	EH&S	34.025524	-118.287581	735581.011806
1303448	PROPERTY	34.022628	-118.283844	735486.416667
1303460	PROPERTY	34.019742	-118.277213	735481.958333
1303486	PROPERTY	34.019500	-118.280089	735486.645833
1303487	OBSCENE ACTIVITY	34.063067	-118.204029	735486.281944
1303559	PROPERTY	34.027390	-118.280440	735490.041667
1303560	PROPERTY	34.019742	-118.277213	735490.812500
1303630	PROPERTY	34.022083	-118.281584	735493.500000
1303673	PROPERTY	34.034699	-118.283384	735495.937500
1303684	PROPERTY	34.020407	-118.282071	735496.420139
1303726	OBSCENE ACTIVITY	0.000000	-0.000000	735458.769444
1303727	PROPERTY	34.022083	-118.281584	735497.352083
1303778	EH&S	34.019983	-118.282509	735501.004167
1303806	SERVICE	34.061104	-118.205596	735503.375000
1303813	PROPERTY	34.022408	-118.291014	735503.694444
1303877	PROPERTY	34.022083	-118.281584	735507.770833
1303881	SERVICE	34.027432	-118.287786	735517.333333
1303886	OBSCENE ACTIVITY	34.066581	-118.196010	735504.562500
1303914	PROPERTY	34.020289	-118.290330	735509.427083
1303936	SERVICE	34.026684	-118.281777	735511.166667
1303938	DISORDERLY CONDUCT	34.020289	-118.290330	735406.377083
1303976	EH&S	34.020732	-118.287871	735513.593750
1304023	PROPERTY	34.019085	-118.281189	735515.388889
1304034	PROPERTY	34.020289	-118.290330	735512.912500
1304050	BATTERY	34.028190	-118.281950	735517.817361
1304055	PROPERTY	34.021447	-118.281706	735517.923611
1304056	EH&S	34.021103	-118.281659	735517.934028
1304082	PROPERTY	34.022083	-118.281584	735518.708333
1304115	PROPERTY	34.019983	-118.282509	735519.000694
1304170	DISORDERLY CONDUCT	34.020289	-118.290330	735511.387500
1304172	PROPERTY	34.026291	-118.284165	735523.250000
1304183	PROPERTY	34.028145	-118.276016	735523.958333
1304240	EH&S	34.026267	-118.288365	735526.916667
1304270	PROPERTY	34.019742	-118.277213	735528.041667
1304302	CRIMINAL THREATS	34.061695	-118.200179	735530.427083
1304305	PROPERTY	34.031179	-118.286333	735529.750000
1304388	PROPERTY	0.000000	-0.000000	735534.562500
1304390	DEATH	34.028263	-118.289320	735532.062500
1304430	PROPERTY	34.029090	-118.281960	735518.750000
1304479	THEFT-GRAND	34.020598	-118.286592	735538.708333
1304531	PROPERTY	34.019124	-118.287976	735540.750000
1304546	PROPERTY	34.019500	-118.280089	735541.583333
1304552	THEFT-GRAND	34.020598	-118.286592	735543.666667
1304567	PROPERTY	34.062935	-118.201393	735531.187500
1304581	PROPERTY	34.027312	-118.277503	735544.916667
1304584	PROPERTY	34.028550	-118.281001	735545.291667
1304607	PROPERTY	34.025646	-118.296234	735546.746528
1304618	PROPERTY	34.023218	-118.289656	735547.997917
1304626	PROPERTY	34.025363	-118.294108	735546.979167
1304655	OBSCENE ACTIVITY	34.020194	-118.285760	735529.493056
1304662	PROPERTY	34.028263	-118.288491	735546.479167
1304690	PROPERTY	34.023115	-118.284308	735551.041667
1304708	PROPERTY	34.066581	-118.196010	735551.399306
1304793	THEFT-FRAUD	34.031547	-118.285165	735555.143750
1304799	PROPERTY	34.026920	-118.276101	735553.708333
1304815	OBSCENE ACTIVITY	34.020194	-118.285760	735515.296528
1304845	BURGLARY-MOTOR VEHICLE	34.017690	-118.281912	735557.458333
1304853	OBSCENE ACTIVITY	34.022951	-118.285092	735551.722222
1304865	PROPERTY	34.060845	-118.206386	735558.291667
1304868	EH&S	34.019698	-118.282058	735558.798611
1304879	PROPERTY	34.020289	-118.290330	735559.427778
1304892	PROPERTY	34.024244	-118.280648	735560.031250
1304896	EH&S	34.020289	-118.290330	735560.270833
1304957	PROPERTY	34.019280	-118.278486	735563.156250
1304988	DISORDERLY CONDUCT	34.020289	-118.290330	735523.370139
1305012	THEFT-FRAUD	34.024037	-118.284208	735568.542361
1305023	PROPERTY	34.019920	-118.280504	735568.892361
1305039	PROPERTY	34.020407	-118.282071	735569.500000
1305044	EH&S	34.025683	-118.281655	735570.003472
1305056	PROPERTY	34.020289	-118.290330	735570.444444
1305140	PROPERTY	34.030130	-118.281160	735573.229167
1305153	BATTERY	34.028780	-118.283040	735575.041667
1305165	SERVICE	34.028921	-118.298180	735576.493056
1305181	EH&S	34.019351	-118.282112	735577.916667
1305188	DISORDERLY CONDUCT	34.020289	-118.290330	735565.354167
1305210	SERVICE	34.027420	-118.291532	735580.465278
1305246	CRIMINAL THREATS	34.025524	-118.287581	735584.062500
1305250	CRIMINAL THREATS	0.000000	-0.000000	735571.745139
1305272	PROPERTY	34.060235	-118.204455	735586.406250
1305294	PROPERTY	34.017690	-118.281912	735540.326389
1305327	OBSCENE ACTIVITY	34.062052	-118.201433	735593.209722
1400019	SERVICE	34.029121	-118.300197	735604.588889
1400054	PROPERTY	34.012760	-118.258941	735609.661806
1400087	SERVICE	0.000000	-0.000000	735612.961806
1400088	EH&S	34.019983	-118.282509	735613.000694
1400115	PROPERTY	34.064830	-118.194347	735612.500000
1400124	DISORDERLY CONDUCT	34.020289	-118.290330	735578.533333
1400136	SERVICE	34.031863	-118.290133	735615.704861
1400138	PROPERTY	34.061176	-118.206982	735615.708333
1400165	EH&S	34.019122	-118.290751	735616.951389
1400168	SERVICE	34.025646	-118.296234	735617.004167
1400204	SERVICE	34.034375	-118.288999	735620.395833
1400217	SERVICE	34.027339	-118.273240	735621.465278
1400245	PROPERTY	0.000000	-0.000000	735622.916667
1400247	THEFT-FRAUD	34.024037	-118.284208	735623.136111
1400251	DISORDERLY CONDUCT	34.020289	-118.290330	735615.372222
1400307	OBSCENE ACTIVITY	34.061104	-118.205596	735627.625000
1400311	PROPERTY	34.019742	-118.277213	735627.875000
1400312	PROPERTY	34.010918	-118.248019	735628.010417
1400327	PROPERTY	34.024153	-118.278572	735626.500000
1400328	DISORDERLY CONDUCT	34.020289	-118.290330	735623.508333
1400336	EH&S	34.061695	-118.200179	735629.697222
1400369	SERVICE	34.025646	-118.296234	735631.755556
1400370	SERVICE	34.057325	-118.203929	735631.800000
1400425	EH&S	34.019351	-118.282112	735634.635417
1400428	OBSCENE ACTIVITY	34.062052	-118.201433	735634.697917
1400443	EH&S	34.024916	-118.288297	735635.988889
1400446	DISORDERLY CONDUCT	34.020289	-118.290330	735629.410417
1400471	SERVICE	34.034017	-118.279248	735637.642361
1400475	CRIMINAL THREATS	34.026684	-118.281777	735638.010417
1400480	PROPERTY	34.025524	-118.287581	735636.666667
1400490	PROPERTY	0.000000	-0.000000	735639.531250
1400495	PROPERTY	0.000000	-0.000000	735639.697917
1400496	PROPERTY	34.023520	-118.285915	735639.864583
1400539	PROPERTY	34.027390	-118.280440	735643.041667
1400541	EH&S	34.019251	-118.283547	735643.326389
1400542	PROPERTY	34.019871	-118.286099	735640.666667
1400549	THEFT-GRAND PERSON	34.030061	-118.280855	735643.819444
1400609	PROPERTY	34.018303	-118.283409	735648.416667
1400637	PROPERTY	34.021447	-118.281706	735649.083333
1400643	CRIMINAL THREATS	34.062052	-118.201433	735649.833333
1400663	DISORDERLY CONDUCT	34.020289	-118.290330	735636.354167
1400693	PROPERTY	34.020289	-118.290330	735652.270833
1400697	EH&S	34.019124	-118.287976	735652.798611
1400699	PROPERTY	34.021765	-118.282861	735652.983333
1400738	PROPERTY	34.019274	-118.290295	735655.506944
1400742	PROPERTY	34.019351	-118.282112	735655.670139
1400756	PROPERTY	34.024789	-118.289427	735650.208333
1400771	DISORDERLY CONDUCT	34.020289	-118.290330	735651.397222
1400774	PROPERTY	34.019742	-118.277213	735657.125000
1400802	EH&S	34.025683	-118.281655	735659.500000
1400809	EH&S	34.020098	-118.288775	735659.790278
1400841	PROPERTY	34.018764	-118.282887	735662.654167
1102726	THEFT-PETTY	34.017749	-118.268469	734748.333333
1102740	THEFT-PETTY	34.020093	-118.287066	734749.259722
1102764	THEFT-PETTY	34.019983	-118.282509	734749.520833
1102771	THEFT-PETTY	34.021765	-118.282861	734751.569444
1102779	THEFT-PETTY	34.021991	-118.286080	734752.347222
1102784	THEFT-PETTY	34.019983	-118.282509	734752.562500
1102847	THEFT-PETTY	34.024623	-118.287701	734752.916667
1102861	THEFT-PETTY	34.025683	-118.281655	734753.750000
1102865	THEFT-PETTY	34.022629	-118.284792	734754.375000
1102877	THEFT-PETTY	34.019122	-118.290751	734754.833333
1102945	THEFT-PETTY	34.019871	-118.286099	734758.666667
1102950	THEFT-PETTY	34.021935	-118.280085	734758.697917
1102982	THEFT-PETTY	34.020194	-118.285760	734758.458333
1102987	THEFT-PETTY	34.021765	-118.282861	734759.885417
1102989	THEFT-PETTY	34.022067	-118.288781	734759.812500
1102999	THEFT-PETTY	34.021153	-118.283985	734758.583333
1103035	THEFT-PETTY	34.027920	-118.281650	734761.333333
1103037	THEFT-PETTY	0.000000	-0.000000	734761.458333
1103039	THEFT-PETTY	34.022067	-118.288781	734761.875000
1103062	THEFT-PETTY	34.018303	-118.283409	734762.677083
1103079	THEFT-PETTY	34.020407	-118.282071	734763.788194
1103087	THEFT-PETTY	34.021364	-118.286433	734763.583333
1103099	THEFT-PETTY	34.018831	-118.289536	734764.375000
1103119	THEFT-PETTY	34.021765	-118.282861	734765.625000
1103127	THEFT-PETTY	34.028383	-118.283954	734766.388889
1103157	THEFT-PETTY	34.025683	-118.281655	734765.833333
1103166	THEFT-PETTY	34.019124	-118.287976	734764.416667
1103167	THEFT-PETTY	34.019500	-118.280089	734765.791667
1103202	THEFT-PETTY	34.025524	-118.287581	734768.500000
1103203	THEFT-PETTY	34.025524	-118.287581	734763.875000
1103213	THEFT-PETTY	34.032060	-118.282060	734769.041667
1103216	THEFT-PETTY	34.024916	-118.288297	734769.498611
1103239	THEFT-PETTY	34.021153	-118.283985	734770.440972
1400862	PROPERTY	34.021301	-118.288016	735663.229167
1400887	PROPERTY	34.019500	-118.280089	735664.451389
1400938	PROPERTY	34.027470	-118.280720	735666.000694
1400986	PROPERTY	34.025524	-118.287581	735672.895833
1400989	BURGLARY-MOTOR VEHICLE	34.020407	-118.282071	735673.486111
1401025	PROPERTY	34.019742	-118.277213	735676.872222
1401071	EH&S	34.025683	-118.281655	735680.979167
1401092	DISORDERLY CONDUCT	34.020289	-118.290330	735657.520139
1401106	PROPERTY	34.062089	-118.210370	735683.416667
1401116	PROPERTY	34.021301	-118.288016	735684.500000
1401131	PROPERTY	34.022083	-118.281584	735685.458333
1401150	PROPERTY	34.026672	-118.284165	735687.099306
1401173	THEFT-FRAUD	34.024037	-118.284208	735688.305556
1401230	PROPERTY	34.019500	-118.280089	735691.458333
1401234	PROPERTY	34.021991	-118.286080	735691.786806
1401238	PROPERTY	0.000000	-0.000000	735691.875000
1401277	OBSCENE ACTIVITY	34.062052	-118.201433	735694.647222
1401280	PROPERTY	34.025524	-118.287581	735694.500000
1401300	PROPERTY	34.022083	-118.281584	735695.652778
1401316	PROPERTY	34.018303	-118.283409	735696.859028
1401322	PROPERTY	34.022408	-118.291014	735696.708333
1401334	PROPERTY	34.022083	-118.281584	735697.513889
1401339	PROPERTY	34.027418	-118.288220	735697.458333
1401349	PROPERTY	34.062935	-118.201393	735332.291667
1401357	PROPERTY	0.000000	-0.000000	735690.833333
1401377	CRIMINAL THREATS	34.019247	-118.276105	735698.500000
1401403	SERVICE	34.032663	-118.288455	735701.701389
1401431	OBSCENE ACTIVITY	34.019274	-118.290295	735695.748611
1401434	CRIMINAL THREATS	34.019247	-118.276105	735478.333333
1401438	PROPERTY	34.020289	-118.290330	735703.447917
1401449	DISORDERLY CONDUCT	34.020289	-118.290330	735683.525000
1401450	THEFT-FRAUD	34.024037	-118.284208	735704.510417
1401457	PROPERTY	34.025280	-118.279940	735704.097222
1401467	CRIMINAL THREATS	34.095740	-118.291633	735703.645833
1401471	PROPERTY	34.020289	-118.290330	735705.583333
1401477	PROPERTY	34.060845	-118.206386	735706.416667
1401481	PROPERTY	34.025680	-118.277440	735707.062500
1401503	BATTERY	34.027339	-118.273240	735709.077083
1401505	PROPERTY	34.021364	-118.286433	735709.395833
1401509	PROPERTY	34.020289	-118.290330	735707.895833
1401540	PROPERTY	34.019500	-118.280089	735711.576389
1401591	PROPERTY	34.064421	-118.202333	735713.388889
1401607	BATTERY	34.026564	-118.277042	735715.070139
1401610	PROPERTY	34.026180	-118.280540	735712.833333
1401620	BATTERY	34.090220	-118.212037	735716.098611
1401627	CRIMINAL THREATS	34.029682	-118.288633	735716.631944
1401635	PROPERTY	34.024333	-118.283966	735714.604167
1401640	PROPERTY	34.024333	-118.283966	735717.774306
1401641	EH&S	34.019351	-118.282112	735717.871528
1401666	PROPERTY	34.022083	-118.281584	735719.756944
1401675	PROPERTY	34.027902	-118.278795	735720.145833
1401705	EH&S	34.061416	-118.204854	735721.416667
1401749	PROPERTY	34.060762	-118.205804	735724.438889
1401769	PROPERTY	34.019742	-118.277213	735725.111111
1401772	PROPERTY	34.019742	-118.277213	735725.708333
1401793	PROPERTY	34.062052	-118.201433	735727.272222
1401814	CRIMINAL THREATS	34.027339	-118.273240	735728.597917
1401818	PROPERTY	34.020407	-118.282071	735728.468750
1401825	EH&S	34.024623	-118.287701	735729.079861
1401847	EH&S	34.020289	-118.290330	735730.937500
1401877	PROPERTY	34.022083	-118.281584	735733.525694
1401883	PROPERTY	34.029076	-118.287598	735726.500000
1401919	PROPERTY	34.019500	-118.280089	735735.666667
1401952	PROPERTY	34.062935	-118.201393	735739.388889
1401959	PROPERTY	34.020407	-118.282071	735739.412500
1401992	SERVICE	34.021111	-118.284830	735743.130556
1402031	PROPERTY	34.022408	-118.291014	735746.333333
1402040	PROPERTY	34.090220	-118.212037	735631.291667
1402103	PROPERTY	34.020407	-118.282071	735754.746528
1402114	PROPERTY	34.020289	-118.290330	735755.925694
1402119	OBSCENE ACTIVITY	34.020068	-118.289830	735756.541667
1402139	THEFT-FRAUD	34.026930	-118.279470	735758.264583
1402167	PROPERTY	34.023991	-118.286299	735761.479167
1402169	THEFT-FRAUD	34.019871	-118.286099	735761.520833
1402190	BATTERY	34.026564	-118.277042	735764.127778
1402208	PROPERTY	34.022004	-118.289737	735763.229167
1402228	PROPERTY	34.020289	-118.290330	735768.416667
1402240	PROPERTY	34.020289	-118.290330	735769.572917
1402249	PROPERTY	34.020289	-118.290330	735735.382639
1402279	PROPERTY	34.060845	-118.206386	735770.375000
1402294	PROPERTY	34.062580	-118.202705	735774.583333
1402298	PROPERTY	34.020407	-118.282071	735775.352083
1402301	PROPERTY	34.024789	-118.289427	735756.437500
1402338	PROPERTY	34.019288	-118.286337	735778.260417
1402341	PROPERTY	34.016727	-118.279450	735778.555556
1402342	SERVICE	34.066471	-118.195930	735777.836806
1402353	PROPERTY	34.019742	-118.277213	735779.053472
1402423	PROPERTY	34.027432	-118.287786	735774.291667
1402430	OBSCENE ACTIVITY	34.021935	-118.280085	735573.514583
1402438	PROPERTY	34.029499	-118.283924	735786.750000
1402444	PROPERTY	34.060845	-118.206386	735790.375000
1402449	PROPERTY	34.019742	-118.277213	735789.833333
1402458	PROPERTY	34.019742	-118.277213	735790.965278
1402474	OBSCENE ACTIVITY	34.021765	-118.282861	735780.500000
1402511	PROPERTY	34.020407	-118.282071	735797.368056
1402571	PROPERTY	34.060845	-118.206386	735802.451389
1402605	PROPERTY	34.062935	-118.201393	735804.791667
1402611	PROPERTY	34.032663	-118.287176	735805.458333
1402677	OBSCENE ACTIVITY	34.021765	-118.282861	735805.000694
1402692	OBSCENE ACTIVITY	34.029342	-118.284254	735812.454167
1402701	OBSCENE ACTIVITY	34.062052	-118.201433	735813.385417
1402738	PROPERTY	34.020289	-118.290330	735817.437500
1402755	SERVICE	34.019974	-118.297301	735818.972222
1402759	OBSCENE ACTIVITY	34.023520	-118.285915	735819.236111
1402763	PROPERTY	34.020289	-118.290330	735819.500000
1402824	BURGLARY-MOTOR VEHICLE	34.018303	-118.283409	735826.681944
1402832	CRIMINAL THREATS	0.000000	-0.000000	735825.083333
1402851	PROPERTY	34.020289	-118.290330	735829.572222
1402880	SERVICE	34.028954	-118.278704	735831.854167
1402897	PROPERTY	34.031454	-118.282056	735831.958333
1402916	PROPERTY	34.062935	-118.201393	735833.371528
1402950	PROPERTY	34.031928	-118.282853	735832.666667
1402974	PROPERTY	0.000000	-0.000000	735836.343750
1402997	PROPERTY	34.017690	-118.281912	735838.437500
1403000	PROPERTY	34.066581	-118.196010	735838.354167
1403002	PROPERTY	34.019500	-118.280089	735839.437500
1403022	PROPERTY	34.012760	-118.258941	735839.947917
1403069	PROPERTY	34.019742	-118.277213	735841.447917
1403101	PROPERTY	34.020289	-118.290330	735843.229167
1403115	PROPERTY	34.017202	-118.281064	735844.677083
1403122	EH&S	34.019351	-118.282112	735844.916667
1403147	PROPERTY	34.027470	-118.280720	735846.055556
1403208	PROPERTY	0.000000	-0.000000	735848.864583
1403242	SERVICE	0.000000	-0.000000	735764.651389
1403244	CRIMINAL THREATS	34.025646	-118.296234	735851.055556
1403249	EH&S	34.025683	-118.281655	735851.962500
1403260	DISORDERLY CONDUCT	34.020965	-118.285538	735852.470833
1403276	DISORDERLY CONDUCT	34.021817	-118.279977	735851.843750
1403317	PROPERTY	34.025683	-118.281655	735855.097222
1403366	SERVICE	34.025038	-118.277997	735858.084722
1403372	PROPERTY	34.060845	-118.206386	735858.408333
1403387	PROPERTY	34.019500	-118.280089	735841.372222
1403390	DISORDERLY CONDUCT	34.023890	-118.288746	735854.611111
1403391	DISORDERLY CONDUCT	34.020965	-118.285538	735854.423611
1403400	SERVICE	34.019500	-118.280089	735616.861806
1403410	DISORDERLY CONDUCT	34.018723	-118.285236	735700.909722
1403486	PROPERTY	34.062089	-118.210370	735864.541667
1403530	PROPERTY	34.062089	-118.210370	735866.319444
1403536	EH&S	34.019698	-118.282058	735866.951389
1403568	PROPERTY	34.022083	-118.281584	735866.791667
1403577	PROPERTY	34.027980	-118.278965	735868.820139
1403579	PROPERTY	34.030034	-118.282748	735868.875000
1403580	PROPERTY	34.027312	-118.277503	735868.919444
1403605	PROPERTY	34.020407	-118.282071	735869.375000
1403624	DISORDERLY CONDUCT	0.000000	-0.000000	735862.440972
1403625	DISORDERLY CONDUCT	0.000000	-0.000000	735868.451389
1403626	DISORDERLY CONDUCT	0.000000	-0.000000	735868.472222
1403627	DISORDERLY CONDUCT	0.000000	-0.000000	735868.475694
1403628	DISORDERLY CONDUCT	0.000000	-0.000000	735868.500000
1403629	DISORDERLY CONDUCT	0.000000	-0.000000	735868.504167
1403630	DISORDERLY CONDUCT	0.000000	-0.000000	735868.507639
1403631	DISORDERLY CONDUCT	0.000000	-0.000000	735868.545139
1403644	PROPERTY	34.020289	-118.290330	735871.750000
1403648	PROPERTY	34.019742	-118.277213	735871.861111
1403668	PROPERTY	0.000000	-0.000000	735872.923611
1403736	PROPERTY	34.066471	-118.195930	735875.979167
1403757	PROPERTY	34.018831	-118.289536	735876.729167
1403784	PROPERTY	34.020407	-118.282071	735879.354167
1403823	PROPERTY	34.020407	-118.282071	735880.729167
1403827	PROPERTY	34.020407	-118.282071	735880.987500
1403860	OBSCENE ACTIVITY	34.020289	-118.290330	735881.895833
